filename,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,Label
Cold (129),-504.56354,47.732525,-25.94548,11.901097,-16.345629,0.7390339,-12.939165,-14.182047,-12.383613,-5.3826327,-13.84595,-5.692258,-12.01679,-0.034789786,-0.35436922,0.005418702,0.0907258,0.09901518,0.08941973,-0.048922703,0.11569392,0.026182437,0.049914725,0.015261742,-0.024311813,0.1259131,-0.21831284,0.2788915,-0.09102965,-0.030971855,-0.015271769,-0.010332721,0.01984611,-0.032682586,0.0073685837,-0.031069318,0.027326649,0.07404564,-0.00032378922,7.919903e-06,1.6054768e-05,0.00025009617,0.0001284422,0.0011923661,0.0008416106,0.0017543645,0.0024315503,0.0012994079,0.0034796044,0.0011745028,0.002445126,0.002806922,0.0015600852,0.004933227,0.0020535397,0.0044008405,0.0041406094,0.0023924836,0.006723884,0.0027223912,0.005923118,0.004891004,0.0029368105,0.005297115,0.0017163735,0.003672996,0.0021781889,0.0013586511,0.0028831135,0.0010148544,0.0022260565,0.0014591421,0.0009451481,0.0030294748,0.00088760705,0.0018742431,0.0016103521,0.0010419328,0.0037402718,0.0016206342,0.0018254899,0.0031121513,0.0019415258,0.0018549785,0.0017637763,0.0016019079,0.0011722774,0.0013437653,0.0015357768,0.001482839,0.0011401513,0.00091777643,0.00082390185,0.0010830612,0.0014100826,0.00162719,0.0016343443,0.001614457,0.0016772605,0.0011530623,0.00084707077,0.0006617405,0.0007007203,0.0008862795,0.00069416885,0.0006068551,0.0004358689,0.0006004191,0.00051440817,0.0004366733,0.00038423412,0.00031530738,0.000272896,0.00027638068,0.00022634825,0.00016724462,0.00019017563,0.00023311179,0.00035399196,0.0005677844,0.00084694446,0.0007604644,0.00048049403,0.00021258021,0.0001077157,0.00012752457,0.00044452262,0.0007961375,0.0007179132,0.0006957833,0.0008657119,0.0011457223,0.0010550563,0.00056263077,0.00039012055,0.00027732216,0.00035545585,0.0004694317,0.00039492332,0.0002668173,0.00029730852,0.0003737681,0.00055938173,0.0014561228,0.0018333984,0.0007658577,0.00077315385,0.0013937183,0.0026418122,0.001542191,0.0013882666,0.0011263842,0.0012465244,0.00070871273,0.00055526063,0.00038612203,0.00017562318,9.4057934e-05,0.00011989913,7.460766e-05,5.303979e-05,5.4439377e-05,5.324545e-05,5.761421e-05,4.4710705e-05,1.5698139e-05,9.88834e-07,0.50928634,0.47425097,0.43297836,0.4139907,0.43396065,0.4517559,0.4758132,0.53890276,0.6215816,0.64671075,0.5954925,0.53924567,16.134813814816113,6.888775466598402,9.602038125969955,11.81464009885666,14.514877228380191,16.84345747557392,41.248305859950825,3122.360088626204,2268.7669027431307,0.069342904,5378.747504818282,ABNORMAL
Cold (13),-573.6724,69.21809,18.55929,15.333918,-4.7482977,-34.248795,-13.123841,-6.9844856,-20.895166,-17.901087,-9.13399,-25.20302,-12.807011,-0.86402655,0.1566069,0.08087182,0.08976601,0.1931149,0.31631207,0.09541028,-0.058999594,0.034459613,-0.14563407,0.045020334,0.0026304142,-0.008305777,-0.37489346,-0.007185442,-0.09854904,0.046935163,0.014753476,0.12621343,0.040943343,0.01462875,-0.040463965,-0.029553462,0.06867109,0.11573125,0.07870392,1.8158476e-06,3.6809818e-06,5.114909e-06,2.62687e-06,2.9676956e-05,0.00038059938,0.0008031062,0.016033735,0.008568345,0.0665134,0.018283328,0.037566736,0.029386465,0.01633298,0.012570252,0.0019568782,0.0036943613,0.0043648537,0.0025220541,0.009211292,0.0016419708,0.003112932,0.0008114997,0.0004872662,0.0011382746,0.0010582977,0.0025146608,0.006819183,0.004253484,0.012648655,0.0035453364,0.0073933513,0.0021835081,0.0014143507,0.0011033822,0.00024778635,0.00047598642,0.00026832288,0.00017361077,0.00056213373,0.00017756972,0.0001980499,9.086858e-05,1.1729299e-05,1.0257416e-05,1.1240634e-05,9.818129e-06,6.4485353e-06,6.0084626e-06,5.668685e-06,5.249915e-06,6.2612544e-06,7.616694e-06,6.712581e-06,6.777614e-06,6.7070982e-06,7.803387e-06,6.919962e-06,5.927197e-06,6.6954067e-06,6.922645e-06,6.905163e-06,7.750763e-06,1.2938843e-05,2.7475508e-05,5.949765e-05,6.365079e-05,3.450859e-05,1.7766766e-05,3.0462326e-05,9.7550634e-05,0.00016405623,0.00017420354,0.00012268328,0.0001117932,0.00012065915,0.00015251114,0.00011769723,9.929181e-05,0.00011542161,0.00011787768,9.668023e-05,0.00010515243,0.00014454026,0.000111864334,8.639939e-05,9.102671e-05,2.346309e-05,7.743047e-06,3.9575916e-06,2.5499903e-06,2.3984874e-06,4.7495378e-06,5.76727e-06,5.953217e-06,9.993209e-06,2.2512248e-05,4.539858e-05,8.207998e-05,0.00018983571,0.00015020015,0.00016272068,8.667905e-05,2.8829078e-05,9.55936e-06,8.559654e-06,2.6465059e-05,3.959436e-05,3.041666e-05,3.4633784e-05,3.2068237e-05,1.696116e-05,6.2072527e-06,7.773411e-06,1.9280678e-05,3.896428e-05,3.9378672e-05,2.2319156e-05,2.5144953e-05,1.1446141e-05,4.4046005e-06,1.0302719e-05,0.00011504932,0.0006867364,0.0013392657,0.001802762,0.00097329903,9.4460745e-05,0.46977496,0.41487885,0.3789333,0.47885928,0.48349133,0.3571639,0.31128657,0.3218375,0.34638554,0.3611441,0.36710322,0.42515638,9.356257663828144,13.57728247413272,12.042867176891125,14.525440749927101,15.679707797621628,18.384490310995734,38.94125338864035,3189.4804875069976,2513.8829804923953,0.019303625,5291.3142824635925,ABNORMAL
Cold (130),-504.56354,47.732525,-25.94548,11.901097,-16.345629,0.7390339,-12.939165,-14.182047,-12.383613,-5.3826327,-13.84595,-5.692258,-12.01679,-0.034789786,-0.35436922,0.005418702,0.0907258,0.09901518,0.08941973,-0.048922703,0.11569392,0.026182437,0.049914725,0.015261742,-0.024311813,0.1259131,-0.21831284,0.2788915,-0.09102965,-0.030971855,-0.015271769,-0.010332721,0.01984611,-0.032682586,0.0073685837,-0.031069318,0.027326649,0.07404564,-0.00032378922,7.919903e-06,1.6054768e-05,0.00025009617,0.0001284422,0.0011923661,0.0008416106,0.0017543645,0.0024315503,0.0012994079,0.0034796044,0.0011745028,0.002445126,0.002806922,0.0015600852,0.004933227,0.0020535397,0.0044008405,0.0041406094,0.0023924836,0.006723884,0.0027223912,0.005923118,0.004891004,0.0029368105,0.005297115,0.0017163735,0.003672996,0.0021781889,0.0013586511,0.0028831135,0.0010148544,0.0022260565,0.0014591421,0.0009451481,0.0030294748,0.00088760705,0.0018742431,0.0016103521,0.0010419328,0.0037402718,0.0016206342,0.0018254899,0.0031121513,0.0019415258,0.0018549785,0.0017637763,0.0016019079,0.0011722774,0.0013437653,0.0015357768,0.001482839,0.0011401513,0.00091777643,0.00082390185,0.0010830612,0.0014100826,0.00162719,0.0016343443,0.001614457,0.0016772605,0.0011530623,0.00084707077,0.0006617405,0.0007007203,0.0008862795,0.00069416885,0.0006068551,0.0004358689,0.0006004191,0.00051440817,0.0004366733,0.00038423412,0.00031530738,0.000272896,0.00027638068,0.00022634825,0.00016724462,0.00019017563,0.00023311179,0.00035399196,0.0005677844,0.00084694446,0.0007604644,0.00048049403,0.00021258021,0.0001077157,0.00012752457,0.00044452262,0.0007961375,0.0007179132,0.0006957833,0.0008657119,0.0011457223,0.0010550563,0.00056263077,0.00039012055,0.00027732216,0.00035545585,0.0004694317,0.00039492332,0.0002668173,0.00029730852,0.0003737681,0.00055938173,0.0014561228,0.0018333984,0.0007658577,0.00077315385,0.0013937183,0.0026418122,0.001542191,0.0013882666,0.0011263842,0.0012465244,0.00070871273,0.00055526063,0.00038612203,0.00017562318,9.4057934e-05,0.00011989913,7.460766e-05,5.303979e-05,5.4439377e-05,5.324545e-05,5.761421e-05,4.4710705e-05,1.5698139e-05,9.88834e-07,0.50928634,0.47425097,0.43297836,0.4139907,0.43396065,0.4517559,0.4758132,0.53890276,0.6215816,0.64671075,0.5954925,0.53924567,16.134813814816113,6.888775466598402,9.602038125969955,11.81464009885666,14.514877228380191,16.84345747557392,41.248305859950825,3122.360088626204,2268.7669027431307,0.069342904,5378.747504818282,ABNORMAL
Cold (131),-504.56354,47.732525,-25.94548,11.901097,-16.345629,0.7390339,-12.939165,-14.182047,-12.383613,-5.3826327,-13.84595,-5.692258,-12.01679,-0.034789786,-0.35436922,0.005418702,0.0907258,0.09901518,0.08941973,-0.048922703,0.11569392,0.026182437,0.049914725,0.015261742,-0.024311813,0.1259131,-0.21831284,0.2788915,-0.09102965,-0.030971855,-0.015271769,-0.010332721,0.01984611,-0.032682586,0.0073685837,-0.031069318,0.027326649,0.07404564,-0.00032378922,7.919903e-06,1.6054768e-05,0.00025009617,0.0001284422,0.0011923661,0.0008416106,0.0017543645,0.0024315503,0.0012994079,0.0034796044,0.0011745028,0.002445126,0.002806922,0.0015600852,0.004933227,0.0020535397,0.0044008405,0.0041406094,0.0023924836,0.006723884,0.0027223912,0.005923118,0.004891004,0.0029368105,0.005297115,0.0017163735,0.003672996,0.0021781889,0.0013586511,0.0028831135,0.0010148544,0.0022260565,0.0014591421,0.0009451481,0.0030294748,0.00088760705,0.0018742431,0.0016103521,0.0010419328,0.0037402718,0.0016206342,0.0018254899,0.0031121513,0.0019415258,0.0018549785,0.0017637763,0.0016019079,0.0011722774,0.0013437653,0.0015357768,0.001482839,0.0011401513,0.00091777643,0.00082390185,0.0010830612,0.0014100826,0.00162719,0.0016343443,0.001614457,0.0016772605,0.0011530623,0.00084707077,0.0006617405,0.0007007203,0.0008862795,0.00069416885,0.0006068551,0.0004358689,0.0006004191,0.00051440817,0.0004366733,0.00038423412,0.00031530738,0.000272896,0.00027638068,0.00022634825,0.00016724462,0.00019017563,0.00023311179,0.00035399196,0.0005677844,0.00084694446,0.0007604644,0.00048049403,0.00021258021,0.0001077157,0.00012752457,0.00044452262,0.0007961375,0.0007179132,0.0006957833,0.0008657119,0.0011457223,0.0010550563,0.00056263077,0.00039012055,0.00027732216,0.00035545585,0.0004694317,0.00039492332,0.0002668173,0.00029730852,0.0003737681,0.00055938173,0.0014561228,0.0018333984,0.0007658577,0.00077315385,0.0013937183,0.0026418122,0.001542191,0.0013882666,0.0011263842,0.0012465244,0.00070871273,0.00055526063,0.00038612203,0.00017562318,9.4057934e-05,0.00011989913,7.460766e-05,5.303979e-05,5.4439377e-05,5.324545e-05,5.761421e-05,4.4710705e-05,1.5698139e-05,9.88834e-07,0.50928634,0.47425097,0.43297836,0.4139907,0.43396065,0.4517559,0.4758132,0.53890276,0.6215816,0.64671075,0.5954925,0.53924567,16.134813814816113,6.888775466598402,9.602038125969955,11.81464009885666,14.514877228380191,16.84345747557392,41.248305859950825,3122.360088626204,2268.7669027431307,0.069342904,5378.747504818282,ABNORMAL
Cold (132),-504.56354,47.732525,-25.94548,11.901097,-16.345629,0.7390339,-12.939165,-14.182047,-12.383613,-5.3826327,-13.84595,-5.692258,-12.01679,-0.034789786,-0.35436922,0.005418702,0.0907258,0.09901518,0.08941973,-0.048922703,0.11569392,0.026182437,0.049914725,0.015261742,-0.024311813,0.1259131,-0.21831284,0.2788915,-0.09102965,-0.030971855,-0.015271769,-0.010332721,0.01984611,-0.032682586,0.0073685837,-0.031069318,0.027326649,0.07404564,-0.00032378922,7.919903e-06,1.6054768e-05,0.00025009617,0.0001284422,0.0011923661,0.0008416106,0.0017543645,0.0024315503,0.0012994079,0.0034796044,0.0011745028,0.002445126,0.002806922,0.0015600852,0.004933227,0.0020535397,0.0044008405,0.0041406094,0.0023924836,0.006723884,0.0027223912,0.005923118,0.004891004,0.0029368105,0.005297115,0.0017163735,0.003672996,0.0021781889,0.0013586511,0.0028831135,0.0010148544,0.0022260565,0.0014591421,0.0009451481,0.0030294748,0.00088760705,0.0018742431,0.0016103521,0.0010419328,0.0037402718,0.0016206342,0.0018254899,0.0031121513,0.0019415258,0.0018549785,0.0017637763,0.0016019079,0.0011722774,0.0013437653,0.0015357768,0.001482839,0.0011401513,0.00091777643,0.00082390185,0.0010830612,0.0014100826,0.00162719,0.0016343443,0.001614457,0.0016772605,0.0011530623,0.00084707077,0.0006617405,0.0007007203,0.0008862795,0.00069416885,0.0006068551,0.0004358689,0.0006004191,0.00051440817,0.0004366733,0.00038423412,0.00031530738,0.000272896,0.00027638068,0.00022634825,0.00016724462,0.00019017563,0.00023311179,0.00035399196,0.0005677844,0.00084694446,0.0007604644,0.00048049403,0.00021258021,0.0001077157,0.00012752457,0.00044452262,0.0007961375,0.0007179132,0.0006957833,0.0008657119,0.0011457223,0.0010550563,0.00056263077,0.00039012055,0.00027732216,0.00035545585,0.0004694317,0.00039492332,0.0002668173,0.00029730852,0.0003737681,0.00055938173,0.0014561228,0.0018333984,0.0007658577,0.00077315385,0.0013937183,0.0026418122,0.001542191,0.0013882666,0.0011263842,0.0012465244,0.00070871273,0.00055526063,0.00038612203,0.00017562318,9.4057934e-05,0.00011989913,7.460766e-05,5.303979e-05,5.4439377e-05,5.324545e-05,5.761421e-05,4.4710705e-05,1.5698139e-05,9.88834e-07,0.50928634,0.47425097,0.43297836,0.4139907,0.43396065,0.4517559,0.4758132,0.53890276,0.6215816,0.64671075,0.5954925,0.53924567,16.134813814816113,6.888775466598402,9.602038125969955,11.81464009885666,14.514877228380191,16.84345747557392,41.248305859950825,3122.360088626204,2268.7669027431307,0.069342904,5378.747504818282,ABNORMAL
Cold (133),-504.56354,47.732525,-25.94548,11.901097,-16.345629,0.7390339,-12.939165,-14.182047,-12.383613,-5.3826327,-13.84595,-5.692258,-12.01679,-0.034789786,-0.35436922,0.005418702,0.0907258,0.09901518,0.08941973,-0.048922703,0.11569392,0.026182437,0.049914725,0.015261742,-0.024311813,0.1259131,-0.21831284,0.2788915,-0.09102965,-0.030971855,-0.015271769,-0.010332721,0.01984611,-0.032682586,0.0073685837,-0.031069318,0.027326649,0.07404564,-0.00032378922,7.919903e-06,1.6054768e-05,0.00025009617,0.0001284422,0.0011923661,0.0008416106,0.0017543645,0.0024315503,0.0012994079,0.0034796044,0.0011745028,0.002445126,0.002806922,0.0015600852,0.004933227,0.0020535397,0.0044008405,0.0041406094,0.0023924836,0.006723884,0.0027223912,0.005923118,0.004891004,0.0029368105,0.005297115,0.0017163735,0.003672996,0.0021781889,0.0013586511,0.0028831135,0.0010148544,0.0022260565,0.0014591421,0.0009451481,0.0030294748,0.00088760705,0.0018742431,0.0016103521,0.0010419328,0.0037402718,0.0016206342,0.0018254899,0.0031121513,0.0019415258,0.0018549785,0.0017637763,0.0016019079,0.0011722774,0.0013437653,0.0015357768,0.001482839,0.0011401513,0.00091777643,0.00082390185,0.0010830612,0.0014100826,0.00162719,0.0016343443,0.001614457,0.0016772605,0.0011530623,0.00084707077,0.0006617405,0.0007007203,0.0008862795,0.00069416885,0.0006068551,0.0004358689,0.0006004191,0.00051440817,0.0004366733,0.00038423412,0.00031530738,0.000272896,0.00027638068,0.00022634825,0.00016724462,0.00019017563,0.00023311179,0.00035399196,0.0005677844,0.00084694446,0.0007604644,0.00048049403,0.00021258021,0.0001077157,0.00012752457,0.00044452262,0.0007961375,0.0007179132,0.0006957833,0.0008657119,0.0011457223,0.0010550563,0.00056263077,0.00039012055,0.00027732216,0.00035545585,0.0004694317,0.00039492332,0.0002668173,0.00029730852,0.0003737681,0.00055938173,0.0014561228,0.0018333984,0.0007658577,0.00077315385,0.0013937183,0.0026418122,0.001542191,0.0013882666,0.0011263842,0.0012465244,0.00070871273,0.00055526063,0.00038612203,0.00017562318,9.4057934e-05,0.00011989913,7.460766e-05,5.303979e-05,5.4439377e-05,5.324545e-05,5.761421e-05,4.4710705e-05,1.5698139e-05,9.88834e-07,0.50928634,0.47425097,0.43297836,0.4139907,0.43396065,0.4517559,0.4758132,0.53890276,0.6215816,0.64671075,0.5954925,0.53924567,16.134813814816113,6.888775466598402,9.602038125969955,11.81464009885666,14.514877228380191,16.84345747557392,41.248305859950825,3122.360088626204,2268.7669027431307,0.069342904,5378.747504818282,ABNORMAL
Cold (134),-504.56354,47.732525,-25.94548,11.901097,-16.345629,0.7390339,-12.939165,-14.182047,-12.383613,-5.3826327,-13.84595,-5.692258,-12.01679,-0.034789786,-0.35436922,0.005418702,0.0907258,0.09901518,0.08941973,-0.048922703,0.11569392,0.026182437,0.049914725,0.015261742,-0.024311813,0.1259131,-0.21831284,0.2788915,-0.09102965,-0.030971855,-0.015271769,-0.010332721,0.01984611,-0.032682586,0.0073685837,-0.031069318,0.027326649,0.07404564,-0.00032378922,7.919903e-06,1.6054768e-05,0.00025009617,0.0001284422,0.0011923661,0.0008416106,0.0017543645,0.0024315503,0.0012994079,0.0034796044,0.0011745028,0.002445126,0.002806922,0.0015600852,0.004933227,0.0020535397,0.0044008405,0.0041406094,0.0023924836,0.006723884,0.0027223912,0.005923118,0.004891004,0.0029368105,0.005297115,0.0017163735,0.003672996,0.0021781889,0.0013586511,0.0028831135,0.0010148544,0.0022260565,0.0014591421,0.0009451481,0.0030294748,0.00088760705,0.0018742431,0.0016103521,0.0010419328,0.0037402718,0.0016206342,0.0018254899,0.0031121513,0.0019415258,0.0018549785,0.0017637763,0.0016019079,0.0011722774,0.0013437653,0.0015357768,0.001482839,0.0011401513,0.00091777643,0.00082390185,0.0010830612,0.0014100826,0.00162719,0.0016343443,0.001614457,0.0016772605,0.0011530623,0.00084707077,0.0006617405,0.0007007203,0.0008862795,0.00069416885,0.0006068551,0.0004358689,0.0006004191,0.00051440817,0.0004366733,0.00038423412,0.00031530738,0.000272896,0.00027638068,0.00022634825,0.00016724462,0.00019017563,0.00023311179,0.00035399196,0.0005677844,0.00084694446,0.0007604644,0.00048049403,0.00021258021,0.0001077157,0.00012752457,0.00044452262,0.0007961375,0.0007179132,0.0006957833,0.0008657119,0.0011457223,0.0010550563,0.00056263077,0.00039012055,0.00027732216,0.00035545585,0.0004694317,0.00039492332,0.0002668173,0.00029730852,0.0003737681,0.00055938173,0.0014561228,0.0018333984,0.0007658577,0.00077315385,0.0013937183,0.0026418122,0.001542191,0.0013882666,0.0011263842,0.0012465244,0.00070871273,0.00055526063,0.00038612203,0.00017562318,9.4057934e-05,0.00011989913,7.460766e-05,5.303979e-05,5.4439377e-05,5.324545e-05,5.761421e-05,4.4710705e-05,1.5698139e-05,9.88834e-07,0.50928634,0.47425097,0.43297836,0.4139907,0.43396065,0.4517559,0.4758132,0.53890276,0.6215816,0.64671075,0.5954925,0.53924567,16.134813814816113,6.888775466598402,9.602038125969955,11.81464009885666,14.514877228380191,16.84345747557392,41.248305859950825,3122.360088626204,2268.7669027431307,0.069342904,5378.747504818282,ABNORMAL
Cold (135),-504.56354,47.732525,-25.94548,11.901097,-16.345629,0.7390339,-12.939165,-14.182047,-12.383613,-5.3826327,-13.84595,-5.692258,-12.01679,-0.034789786,-0.35436922,0.005418702,0.0907258,0.09901518,0.08941973,-0.048922703,0.11569392,0.026182437,0.049914725,0.015261742,-0.024311813,0.1259131,-0.21831284,0.2788915,-0.09102965,-0.030971855,-0.015271769,-0.010332721,0.01984611,-0.032682586,0.0073685837,-0.031069318,0.027326649,0.07404564,-0.00032378922,7.919903e-06,1.6054768e-05,0.00025009617,0.0001284422,0.0011923661,0.0008416106,0.0017543645,0.0024315503,0.0012994079,0.0034796044,0.0011745028,0.002445126,0.002806922,0.0015600852,0.004933227,0.0020535397,0.0044008405,0.0041406094,0.0023924836,0.006723884,0.0027223912,0.005923118,0.004891004,0.0029368105,0.005297115,0.0017163735,0.003672996,0.0021781889,0.0013586511,0.0028831135,0.0010148544,0.0022260565,0.0014591421,0.0009451481,0.0030294748,0.00088760705,0.0018742431,0.0016103521,0.0010419328,0.0037402718,0.0016206342,0.0018254899,0.0031121513,0.0019415258,0.0018549785,0.0017637763,0.0016019079,0.0011722774,0.0013437653,0.0015357768,0.001482839,0.0011401513,0.00091777643,0.00082390185,0.0010830612,0.0014100826,0.00162719,0.0016343443,0.001614457,0.0016772605,0.0011530623,0.00084707077,0.0006617405,0.0007007203,0.0008862795,0.00069416885,0.0006068551,0.0004358689,0.0006004191,0.00051440817,0.0004366733,0.00038423412,0.00031530738,0.000272896,0.00027638068,0.00022634825,0.00016724462,0.00019017563,0.00023311179,0.00035399196,0.0005677844,0.00084694446,0.0007604644,0.00048049403,0.00021258021,0.0001077157,0.00012752457,0.00044452262,0.0007961375,0.0007179132,0.0006957833,0.0008657119,0.0011457223,0.0010550563,0.00056263077,0.00039012055,0.00027732216,0.00035545585,0.0004694317,0.00039492332,0.0002668173,0.00029730852,0.0003737681,0.00055938173,0.0014561228,0.0018333984,0.0007658577,0.00077315385,0.0013937183,0.0026418122,0.001542191,0.0013882666,0.0011263842,0.0012465244,0.00070871273,0.00055526063,0.00038612203,0.00017562318,9.4057934e-05,0.00011989913,7.460766e-05,5.303979e-05,5.4439377e-05,5.324545e-05,5.761421e-05,4.4710705e-05,1.5698139e-05,9.88834e-07,0.50928634,0.47425097,0.43297836,0.4139907,0.43396065,0.4517559,0.4758132,0.53890276,0.6215816,0.64671075,0.5954925,0.53924567,16.134813814816113,6.888775466598402,9.602038125969955,11.81464009885666,14.514877228380191,16.84345747557392,41.248305859950825,3122.360088626204,2268.7669027431307,0.069342904,5378.747504818282,ABNORMAL
Cold (136),-504.56354,47.732525,-25.94548,11.901097,-16.345629,0.7390339,-12.939165,-14.182047,-12.383613,-5.3826327,-13.84595,-5.692258,-12.01679,-0.034789786,-0.35436922,0.005418702,0.0907258,0.09901518,0.08941973,-0.048922703,0.11569392,0.026182437,0.049914725,0.015261742,-0.024311813,0.1259131,-0.21831284,0.2788915,-0.09102965,-0.030971855,-0.015271769,-0.010332721,0.01984611,-0.032682586,0.0073685837,-0.031069318,0.027326649,0.07404564,-0.00032378922,7.919903e-06,1.6054768e-05,0.00025009617,0.0001284422,0.0011923661,0.0008416106,0.0017543645,0.0024315503,0.0012994079,0.0034796044,0.0011745028,0.002445126,0.002806922,0.0015600852,0.004933227,0.0020535397,0.0044008405,0.0041406094,0.0023924836,0.006723884,0.0027223912,0.005923118,0.004891004,0.0029368105,0.005297115,0.0017163735,0.003672996,0.0021781889,0.0013586511,0.0028831135,0.0010148544,0.0022260565,0.0014591421,0.0009451481,0.0030294748,0.00088760705,0.0018742431,0.0016103521,0.0010419328,0.0037402718,0.0016206342,0.0018254899,0.0031121513,0.0019415258,0.0018549785,0.0017637763,0.0016019079,0.0011722774,0.0013437653,0.0015357768,0.001482839,0.0011401513,0.00091777643,0.00082390185,0.0010830612,0.0014100826,0.00162719,0.0016343443,0.001614457,0.0016772605,0.0011530623,0.00084707077,0.0006617405,0.0007007203,0.0008862795,0.00069416885,0.0006068551,0.0004358689,0.0006004191,0.00051440817,0.0004366733,0.00038423412,0.00031530738,0.000272896,0.00027638068,0.00022634825,0.00016724462,0.00019017563,0.00023311179,0.00035399196,0.0005677844,0.00084694446,0.0007604644,0.00048049403,0.00021258021,0.0001077157,0.00012752457,0.00044452262,0.0007961375,0.0007179132,0.0006957833,0.0008657119,0.0011457223,0.0010550563,0.00056263077,0.00039012055,0.00027732216,0.00035545585,0.0004694317,0.00039492332,0.0002668173,0.00029730852,0.0003737681,0.00055938173,0.0014561228,0.0018333984,0.0007658577,0.00077315385,0.0013937183,0.0026418122,0.001542191,0.0013882666,0.0011263842,0.0012465244,0.00070871273,0.00055526063,0.00038612203,0.00017562318,9.4057934e-05,0.00011989913,7.460766e-05,5.303979e-05,5.4439377e-05,5.324545e-05,5.761421e-05,4.4710705e-05,1.5698139e-05,9.88834e-07,0.50928634,0.47425097,0.43297836,0.4139907,0.43396065,0.4517559,0.4758132,0.53890276,0.6215816,0.64671075,0.5954925,0.53924567,16.134813814816113,6.888775466598402,9.602038125969955,11.81464009885666,14.514877228380191,16.84345747557392,41.248305859950825,3122.360088626204,2268.7669027431307,0.069342904,5378.747504818282,ABNORMAL
Cold (137),-504.56354,47.732525,-25.94548,11.901097,-16.345629,0.7390339,-12.939165,-14.182047,-12.383613,-5.3826327,-13.84595,-5.692258,-12.01679,-0.034789786,-0.35436922,0.005418702,0.0907258,0.09901518,0.08941973,-0.048922703,0.11569392,0.026182437,0.049914725,0.015261742,-0.024311813,0.1259131,-0.21831284,0.2788915,-0.09102965,-0.030971855,-0.015271769,-0.010332721,0.01984611,-0.032682586,0.0073685837,-0.031069318,0.027326649,0.07404564,-0.00032378922,7.919903e-06,1.6054768e-05,0.00025009617,0.0001284422,0.0011923661,0.0008416106,0.0017543645,0.0024315503,0.0012994079,0.0034796044,0.0011745028,0.002445126,0.002806922,0.0015600852,0.004933227,0.0020535397,0.0044008405,0.0041406094,0.0023924836,0.006723884,0.0027223912,0.005923118,0.004891004,0.0029368105,0.005297115,0.0017163735,0.003672996,0.0021781889,0.0013586511,0.0028831135,0.0010148544,0.0022260565,0.0014591421,0.0009451481,0.0030294748,0.00088760705,0.0018742431,0.0016103521,0.0010419328,0.0037402718,0.0016206342,0.0018254899,0.0031121513,0.0019415258,0.0018549785,0.0017637763,0.0016019079,0.0011722774,0.0013437653,0.0015357768,0.001482839,0.0011401513,0.00091777643,0.00082390185,0.0010830612,0.0014100826,0.00162719,0.0016343443,0.001614457,0.0016772605,0.0011530623,0.00084707077,0.0006617405,0.0007007203,0.0008862795,0.00069416885,0.0006068551,0.0004358689,0.0006004191,0.00051440817,0.0004366733,0.00038423412,0.00031530738,0.000272896,0.00027638068,0.00022634825,0.00016724462,0.00019017563,0.00023311179,0.00035399196,0.0005677844,0.00084694446,0.0007604644,0.00048049403,0.00021258021,0.0001077157,0.00012752457,0.00044452262,0.0007961375,0.0007179132,0.0006957833,0.0008657119,0.0011457223,0.0010550563,0.00056263077,0.00039012055,0.00027732216,0.00035545585,0.0004694317,0.00039492332,0.0002668173,0.00029730852,0.0003737681,0.00055938173,0.0014561228,0.0018333984,0.0007658577,0.00077315385,0.0013937183,0.0026418122,0.001542191,0.0013882666,0.0011263842,0.0012465244,0.00070871273,0.00055526063,0.00038612203,0.00017562318,9.4057934e-05,0.00011989913,7.460766e-05,5.303979e-05,5.4439377e-05,5.324545e-05,5.761421e-05,4.4710705e-05,1.5698139e-05,9.88834e-07,0.50928634,0.47425097,0.43297836,0.4139907,0.43396065,0.4517559,0.4758132,0.53890276,0.6215816,0.64671075,0.5954925,0.53924567,16.134813814816113,6.888775466598402,9.602038125969955,11.81464009885666,14.514877228380191,16.84345747557392,41.248305859950825,3122.360088626204,2268.7669027431307,0.069342904,5378.747504818282,ABNORMAL
